date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:39:17	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/fonts/flaticon/Flaticon.svg	webdesign-finder.com/demo/demos/politcom_html/fonts/flaticon/Flaticon.svg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:19	165548/165548	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%22286ac-5823d20ccce46%22	http://webdesign-finder.com/demo/demos/politcom_html/fonts/fontawesome-webfont.ttf?v=4.7.0	webdesign-finder.com/demo/demos/politcom_html/fonts/fontawesome-webfont3e6e.ttf	(from http://webdesign-finder.com/demo/demos/politcom_html/css/font-awesome.css)
21:39:19	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/images/play_3.png	webdesign-finder.com/demo/demos/politcom_html/images/play_3.png	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:21	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/img/owl.video.play.png	webdesign-finder.com/demo/demos/politcom_html/img/owl.video.play.png	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:23	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/img/photoswipe/default-skin.png	webdesign-finder.com/demo/demos/politcom_html/img/photoswipe/default-skin.png	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:25	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/img/photoswipe/default-skin.svg	webdesign-finder.com/demo/demos/politcom_html/img/photoswipe/default-skin.svg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:27	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/img/photoswipe/preloader.gif	webdesign-finder.com/demo/demos/politcom_html/img/photoswipe/preloader.gif	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:29	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/img/background-texture-cover.jpg	webdesign-finder.com/demo/demos/politcom_html/img/background-texture-cover.jpg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:31	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/img/patterns/pattern12.png	webdesign-finder.com/demo/demos/politcom_html/img/patterns/pattern12.png	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:33	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/img/preloader-img.png	webdesign-finder.com/demo/demos/politcom_html/img/preloader-img.png	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:35	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/img/patterns/pattern1.png	webdesign-finder.com/demo/demos/politcom_html/img/patterns/pattern1.png	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:37	991535/991535	---M--	200	added ('OK')	image/jpeg	etag:%22f212f-5823d210e9a0b%22	http://webdesign-finder.com/demo/demos/politcom_html/images_small/4.jpg	webdesign-finder.com/demo/demos/politcom_html/images_small/4.jpg	(from http://webdesign-finder.com/demo/demos/politcom_html/)
21:39:37	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/img/patterns/pattern2.png	webdesign-finder.com/demo/demos/politcom_html/img/patterns/pattern2.png	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:37	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/img/patterns/pattern3.png	webdesign-finder.com/demo/demos/politcom_html/img/patterns/pattern3.png	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:38	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/img/patterns/pattern4.png	webdesign-finder.com/demo/demos/politcom_html/img/patterns/pattern4.png	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:40	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/img/patterns/pattern5.png	webdesign-finder.com/demo/demos/politcom_html/img/patterns/pattern5.png	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:41	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/img/patterns/pattern6.png	webdesign-finder.com/demo/demos/politcom_html/img/patterns/pattern6.png	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:41	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/img/patterns/pattern7.png	webdesign-finder.com/demo/demos/politcom_html/img/patterns/pattern7.png	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:42	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/img/patterns/pattern8.png	webdesign-finder.com/demo/demos/politcom_html/img/patterns/pattern8.png	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:44	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/img/patterns/pattern9.png	webdesign-finder.com/demo/demos/politcom_html/img/patterns/pattern9.png	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:44	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/img/patterns/pattern10.png	webdesign-finder.com/demo/demos/politcom_html/img/patterns/pattern10.png	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:45	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/img/patterns/pattern11.png	webdesign-finder.com/demo/demos/politcom_html/img/patterns/pattern11.png	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:46	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/img/parallax/map-dark.jpg	webdesign-finder.com/demo/demos/politcom_html/img/parallax/map-dark.jpg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:48	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/img/parallax/map-light.jpg	webdesign-finder.com/demo/demos/politcom_html/img/parallax/map-light.jpg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:49	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/img/parallax/light-abstract.jpg	webdesign-finder.com/demo/demos/politcom_html/img/parallax/light-abstract.jpg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:50	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/img/parallax/light-wood.jpg	webdesign-finder.com/demo/demos/politcom_html/img/parallax/light-wood.jpg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:51	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/images/testimonials_bg.jpg	webdesign-finder.com/demo/demos/politcom_html/images/testimonials_bg.jpg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:52	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/images/play.png	webdesign-finder.com/demo/demos/politcom_html/images/play.png	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:53	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/images/play_2.png	webdesign-finder.com/demo/demos/politcom_html/images/play_2.png	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:53	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/img/404.jpg	webdesign-finder.com/demo/demos/politcom_html/img/404.jpg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:54	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/images/gallery/15.jpg	webdesign-finder.com/demo/demos/politcom_html/images/gallery/15.jpg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:56	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/images/parallax/breadcrumbs.jpg	webdesign-finder.com/demo/demos/politcom_html/images/parallax/breadcrumbs.jpg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:56	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/images/about_bg.jpg	webdesign-finder.com/demo/demos/politcom_html/images/about_bg.jpg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:57	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/images/about_bg_ch.jpg	webdesign-finder.com/demo/demos/politcom_html/images/about_bg_ch.jpg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:39:59	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/images/parallax/consultation_bg.jpg	webdesign-finder.com/demo/demos/politcom_html/images/parallax/consultation_bg.jpg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:40:00	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/images/parallax/call_section_background.jpg	webdesign-finder.com/demo/demos/politcom_html/images/parallax/call_section_background.jpg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:40:00	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/img/comingsoon.jpg	webdesign-finder.com/demo/demos/politcom_html/img/comingsoon.jpg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:40:01	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/images/parallax/after-before-bg.jpg	webdesign-finder.com/demo/demos/politcom_html/images/parallax/after-before-bg.jpg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:40:03	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/images/play_4.png	webdesign-finder.com/demo/demos/politcom_html/images/play_4.png	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:40:05	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/images/parallax/team_bg.jpg	webdesign-finder.com/demo/demos/politcom_html/images/parallax/team_bg.jpg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:40:06	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/images/parallax/events_bg.jpg	webdesign-finder.com/demo/demos/politcom_html/images/parallax/events_bg.jpg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:40:07	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/images/upcoming_bg.jpg	webdesign-finder.com/demo/demos/politcom_html/images/upcoming_bg.jpg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:40:07	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/images/upcoming_bg_ch.jpg	webdesign-finder.com/demo/demos/politcom_html/images/upcoming_bg_ch.jpg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:40:09	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/images/play_5.png	webdesign-finder.com/demo/demos/politcom_html/images/play_5.png	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:40:10	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/images/form_bg.jpg	webdesign-finder.com/demo/demos/politcom_html/images/form_bg.jpg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:40:10	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/images/form_bg_ch.jpg	webdesign-finder.com/demo/demos/politcom_html/images/form_bg_ch.jpg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:40:12	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/images/parallax/flag_bg.jpg	webdesign-finder.com/demo/demos/politcom_html/images/parallax/flag_bg.jpg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:40:12	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/images/parallax/hands_bg.jpg	webdesign-finder.com/demo/demos/politcom_html/images/parallax/hands_bg.jpg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
21:40:13	164/164	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2029%20Sep%202017%2005:01:14%20GMT	http://webdesign-finder.com/demo/demos/politcom_html/images/parallax/church_bg.jpg	webdesign-finder.com/demo/demos/politcom_html/images/parallax/church_bg.jpg	(from http://webdesign-finder.com/demo/demos/politcom_html/css/main.css)
